model,metric,mean,std,ci95,time_sec
CatBoost,f1_weighted,0.7757017596937922,0.026834325390131017,0.01051905555293136,0.36245304107666015
CatBoost,roc_auc,0.9603477199901767,0.00924379325852683,0.0036235669573425177,0.36245304107666015
TabNet,accuracy,0.6586932447397564,0.030732975430132547,0.012047326368611957,22.78173797607422
TabNet,balanced_accuracy,0.48851190476190476,0.10238653579018735,0.040135522029753436,22.78173797607422
TabNet,precision_macro,0.5113536413324855,0.1727691286379363,0.06772549842607103,22.78173797607422
TabNet,recall_macro,0.48851190476190476,0.10238653579018735,0.040135522029753436,22.78173797607422
TabNet,f1_macro,0.48321649773859543,0.12240377418907156,0.04798227948211605,22.78173797607422
TabNet,precision_weighted,0.61063001357461,0.07228047859667017,0.028333947609894706,22.78173797607422
TabNet,recall_weighted,0.6586932447397564,0.030732975430132547,0.012047326368611957,22.78173797607422
TabNet,f1_weighted,0.6132333699545519,0.037731476696153586,0.014790738864892206,22.78173797607422
TabNet,roc_auc,0.8308739086486493,0.05685185933700955,0.022285928860107742,22.78173797607422
FT-Transformer (lite),accuracy,0.7055370985603544,0.019927145107853362,0.007811440882278519,6.661279878616333
FT-Transformer (lite),balanced_accuracy,0.5863492063492063,0.08023031993581632,0.03145028541484,6.661279878616333
FT-Transformer (lite),precision_macro,0.5793316530390834,0.0901866082416122,0.03535315043071198,6.661279878616333
FT-Transformer (lite),recall_macro,0.5863492063492063,0.08023031993581632,0.03145028541484,6.661279878616333
FT-Transformer (lite),f1_macro,0.5738901097230613,0.07756350688407007,0.03040489469855547,6.661279878616333
FT-Transformer (lite),precision_weighted,0.6678446459241512,0.026418361333217802,0.010355997642621378,6.661279878616333
FT-Transformer (lite),recall_weighted,0.7055370985603544,0.019927145107853362,0.007811440882278519,6.661279878616333
FT-Transformer (lite),f1_weighted,0.6814178370824141,0.018640510318908447,0.007307080045012112,6.661279878616333
FT-Transformer (lite),roc_auc,0.9043451960659799,0.017902916449660702,0.007017943248266995,6.661279878616333
IGTD-inspired,accuracy,0.5744186046511628,0.09362691728047413,0.03670175157394586,3.678508787155151
IGTD-inspired,balanced_accuracy,0.366984126984127,0.06350776922149537,0.024895045534826184,3.678508787155151
IGTD-inspired,precision_macro,0.3455688820982939,0.1100131166425974,0.04312514172389818,3.678508787155151
IGTD-inspired,recall_macro,0.366984126984127,0.06350776922149537,0.024895045534826184,3.678508787155151
IGTD-inspired,f1_macro,0.3425757327985925,0.07428804639655968,0.029120914187451396,3.678508787155151
IGTD-inspired,precision_weighted,0.49486176598898896,0.11251536508852528,0.04410602311470191,3.678508787155151
IGTD-inspired,recall_weighted,0.5744186046511628,0.09362691728047413,0.03670175157394586,3.678508787155151
IGTD-inspired,f1_weighted,0.5178313577695183,0.09491920549061895,0.03720832855232263,3.678508787155151
IGTD-inspired,roc_auc,0.8072410451646538,0.06107758435199298,0.023942413065981247,3.678508787155151
Naive Reshape,accuracy,0.49501661129568114,0.06730479391552167,0.026383479214884497,3.5808244132995606
Naive Reshape,balanced_accuracy,0.3231944444444445,0.03630331158728839,0.014230898142217048,3.5808244132995606
