model,metric,mean,std,ci95,time_sec
IGTD-inspired,f1_weighted,0.9657705073021846,0.008575181309690571,0.0033614710733987038,9.654076538085938
IGTD-inspired,roc_auc,0.9949716072525523,0.0025079682037468447,0.0009831235358687632,9.654076538085938
Naive Reshape,accuracy,0.971387461459404,0.009221770729924715,0.003614934126130488,9.325134258270264
Naive Reshape,balanced_accuracy,0.97329235205788,0.009558990267660135,0.003747124184922773,9.325134258270264
Naive Reshape,precision_macro,0.9649434376872265,0.01175411053993129,0.004607611331653066,9.325134258270264
Naive Reshape,recall_macro,0.97329235205788,0.009558990267660135,0.003747124184922773,9.325134258270264
Naive Reshape,f1_macro,0.9686617097843109,0.01008511372035547,0.003953364578379344,9.325134258270264
Naive Reshape,precision_weighted,0.9724348240089248,0.00900302857086303,0.0035291871997783076,9.325134258270264
Naive Reshape,recall_weighted,0.971387461459404,0.009221770729924715,0.003614934126130488,9.325134258270264
Naive Reshape,f1_weighted,0.9715290634521067,0.009156661503682415,0.0035894113094435067,9.325134258270264
Naive Reshape,roc_auc,0.9959670496244365,0.00202522228161025,0.0007938871343912179,9.325134258270264
AG-T2I-step_row,accuracy,0.969371017471737,0.010682717457654617,0.00418762524340061,71.00121312141418
AG-T2I-step_row,balanced_accuracy,0.9697945817122837,0.011981470617271704,0.004696736481970508,71.00121312141418
AG-T2I-step_row,precision_macro,0.9635856045150935,0.012881853158013552,0.005049686437941312,71.00121312141418
AG-T2I-step_row,recall_macro,0.9697945817122837,0.011981470617271704,0.004696736481970508,71.00121312141418
AG-T2I-step_row,f1_macro,0.9663466360818477,0.011781028164882846,0.004618163040634076,71.00121312141418
AG-T2I-step_row,roc_auc,0.9937416631726746,0.0030380743529431773,0.0011909251463537256,71.00121312141418
AG-T2I-packed,accuracy,0.966217882836588,0.010305599199336228,0.0040397948861398015,71.34332867622375
AG-T2I-packed,balanced_accuracy,0.9658019077196096,0.01246378556526573,0.004885803941584166,71.34332867622375
AG-T2I-packed,precision_macro,0.9603973111989057,0.011485271964451642,0.004502226610065044,71.34332867622375
AG-T2I-packed,recall_macro,0.9658019077196096,0.01246378556526573,0.004885803941584166,71.34332867622375
AG-T2I-packed,f1_macro,0.9628307177532275,0.011418158045320374,0.004475917953765587,71.34332867622375
AG-T2I-packed,roc_auc,0.9934673969922416,0.003361064575174192,0.0013175373134682834,71.34332867622375
AG-T2I-packed_T,accuracy,0.9673627954779035,0.010209643720483358,0.004002180338429476,72.52975514411926
AG-T2I-packed_T,balanced_accuracy,0.9672716879393899,0.012585260744826618,0.004933422211972034,72.52975514411926
AG-T2I-packed_T,precision_macro,0.9615411625856143,0.011322580317362423,0.0044384514844060695,72.52975514411926
AG-T2I-packed_T,recall_macro,0.9672716879393899,0.012585260744826618,0.004933422211972034,72.52975514411926
AG-T2I-packed_T,f1_macro,0.9641019943142051,0.011323506872359217,0.004438814693964813,72.52975514411926
AG-T2I-packed_T,roc_auc,0.9933770549548057,0.003415346450610445,0.0013388158086392946,72.52975514411926
AG-T2I-step_sparse,accuracy,0.968813977389517,0.009203202640248542,0.0036076554349774286,73.36427183151245
AG-T2I-step_sparse,balanced_accuracy,0.9703527347393807,0.010233227981122996,0.0040114253686002145,73.36427183151245
AG-T2I-step_sparse,precision_macro,0.9621134452909251,0.011042615116393997,0.004328705125626447,73.36427183151245
AG-T2I-step_sparse,recall_macro,0.9703527347393807,0.010233227981122996,0.0040114253686002145,73.36427183151245
AG-T2I-step_sparse,f1_macro,0.9658193879020476,0.010068818047286706,0.003946976674536389,73.36427183151245
AG-T2I-step_sparse,roc_auc,0.9935994231663041,0.003603093933426541,0.001412412821903204,73.36427183151245
AG-T2I-attention_map,accuracy,0.9639383350462487,0.009159917467175822,0.0035906876471329223,72.30234287261963
AG-T2I-attention_map,balanced_accuracy,0.9623118160307601,0.012868577007728844,0.005044482187029706,72.30234287261963
AG-T2I-attention_map,precision_macro,0.9590325908635673,0.010275151210271722,0.0040278592744265145,72.30234287261963
AG-T2I-attention_map,recall_macro,0.9623118160307601,0.012868577007728844,0.005044482187029706,72.30234287261963
AG-T2I-attention_map,f1_macro,0.9602266792095199,0.010227936967158683,0.004009351291126203,72.30234287261963
AG-T2I-attention_map,roc_auc,0.9936444428464171,0.002812128541936955,0.0011023543884392864,72.30234287261963
