model,seed,fold,subset,accuracy,balanced_accuracy,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted,roc_auc,time_sec
FT-Transformer (lite),2,2,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.176607370376587
FT-Transformer (lite),2,2,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.176607370376587
IGTD-inspired,2,2,train,0.9916666666666667,0.9916666666666667,0.991869918699187,0.9916666666666667,0.991665364379851,0.9918699186991871,0.9916666666666667,0.9916653643798512,0.9998958333333334,1.7473065853118896
IGTD-inspired,2,2,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7473065853118896
Naive Reshape,2,2,train,0.9916666666666667,0.9916666666666667,0.991869918699187,0.9916666666666667,0.991665364379851,0.9918699186991871,0.9916666666666667,0.9916653643798512,0.9998958333333334,1.3301186561584473
Naive Reshape,2,2,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3301186561584473
AG-T2I-step_row,2,2,train,0.9714285714285714,0.9714285714285715,0.9724581724581723,0.9714285714285715,0.9714130096483037,,,,,14.744167804718018
AG-T2I-step_row,2,2,test,0.9333333333333333,0.9333333333333332,0.9369747899159663,0.9333333333333332,0.9331896551724138,,,,0.9948148148148149,14.744167804718018
AG-T2I-packed,2,2,train,0.9714285714285714,0.9714285714285715,0.9724581724581723,0.9714285714285715,0.9714130096483037,,,,,14.70353627204895
AG-T2I-packed,2,2,test,0.9333333333333333,0.9333333333333332,0.9444444444444445,0.9333333333333332,0.9343931930138827,,,,0.9955555555555556,14.70353627204895
AG-T2I-packed_T,2,2,train,0.9714285714285714,0.9714285714285715,0.9724581724581723,0.9714285714285715,0.9714130096483037,,,,,14.719765901565552
AG-T2I-packed_T,2,2,test,0.9333333333333333,0.9333333333333332,0.9369747899159663,0.9333333333333332,0.9331896551724138,,,,0.9948148148148149,14.719765901565552
AG-T2I-step_sparse,2,2,train,0.9714285714285714,0.9714285714285715,0.971677559912854,0.9714285714285715,0.9714227393345581,,,,,15.027027606964111
AG-T2I-step_sparse,2,2,test,0.9333333333333333,0.9333333333333332,0.9345238095238096,0.9333333333333332,0.9332591768631814,,,,0.9874074074074075,15.027027606964111
AG-T2I-attention_map,2,2,train,1.0,1.0,1.0,1.0,1.0,,,,,14.968031406402588
AG-T2I-attention_map,2,2,test,0.9777777777777777,0.9777777777777779,0.9791666666666666,0.9777777777777779,0.9777530589543938,,,,0.9992592592592593,14.968031406402588
XGBoost,2,3,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03000187873840332
XGBoost,2,3,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03000187873840332
LightGBM,2,3,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1937394142150879
LightGBM,2,3,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1937394142150879
CatBoost,2,3,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.61649489402771
CatBoost,2,3,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.61649489402771
TabNet,2,3,train,0.9916666666666667,0.9916666666666667,0.991869918699187,0.9916666666666667,0.991665364379851,0.9918699186991871,0.9916666666666667,0.9916653643798512,0.9997916666666667,5.4524900913238525
TabNet,2,3,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.4524900913238525
FT-Transformer (lite),2,3,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.025691986083984
FT-Transformer (lite),2,3,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.025691986083984
IGTD-inspired,2,3,train,0.9916666666666667,0.9916666666666667,0.991869918699187,0.9916666666666667,0.991665364379851,0.9918699186991871,0.9916666666666667,0.9916653643798512,0.9998958333333334,1.739781379699707
IGTD-inspired,2,3,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.739781379699707
Naive Reshape,2,3,train,0.9916666666666667,0.9916666666666667,0.991869918699187,0.9916666666666667,0.991665364379851,0.9918699186991871,0.9916666666666667,0.9916653643798512,0.9998958333333334,1.330277919769287
Naive Reshape,2,3,test,0.9666666666666667,0.9666666666666667,0.9696969696969697,0.9666666666666667,0.9665831244778613,0.9696969696969696,0.9666666666666667,0.9665831244778613,0.9983333333333334,1.330277919769287
AG-T2I-step_row,2,3,train,0.9714285714285714,0.9714285714285715,0.9724581724581723,0.9714285714285715,0.9714130096483037,,,,,14.869004726409912
AG-T2I-step_row,2,3,test,0.9333333333333333,0.9333333333333332,0.9369747899159663,0.9333333333333332,0.9331896551724138,,,,0.9948148148148149,14.869004726409912
AG-T2I-packed,2,3,train,0.9714285714285714,0.9714285714285715,0.9724581724581723,0.9714285714285715,0.9714130096483037,,,,,14.775418519973755
AG-T2I-packed,2,3,test,0.9333333333333333,0.9333333333333332,0.9444444444444445,0.9333333333333332,0.9343931930138827,,,,0.9955555555555556,14.775418519973755
AG-T2I-packed_T,2,3,train,0.9714285714285714,0.9714285714285715,0.9724581724581723,0.9714285714285715,0.9714130096483037,,,,,14.82124662399292
AG-T2I-packed_T,2,3,test,0.9333333333333333,0.9333333333333332,0.9369747899159663,0.9333333333333332,0.9331896551724138,,,,0.9948148148148149,14.82124662399292
AG-T2I-step_sparse,2,3,train,0.9714285714285714,0.9714285714285715,0.971677559912854,0.9714285714285715,0.9714227393345581,,,,,15.032422304153442
AG-T2I-step_sparse,2,3,test,0.9333333333333333,0.9333333333333332,0.9345238095238096,0.9333333333333332,0.9332591768631814,,,,0.9874074074074075,15.032422304153442
AG-T2I-attention_map,2,3,train,1.0,1.0,1.0,1.0,1.0,,,,,14.913437366485596
AG-T2I-attention_map,2,3,test,0.9777777777777777,0.9777777777777779,0.9791666666666666,0.9777777777777779,0.9777530589543938,,,,0.9992592592592593,14.913437366485596
XGBoost,2,4,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03203582763671875
XGBoost,2,4,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03203582763671875
LightGBM,2,4,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8538906574249268
LightGBM,2,4,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8538906574249268
CatBoost,2,4,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4380073547363281
CatBoost,2,4,test,0.9666666666666667,0.9666666666666667,0.9696969696969697,0.9666666666666667,0.9665831244778612,0.9696969696969696,0.9666666666666667,0.9665831244778613,1.0,0.4380073547363281
TabNet,2,4,train,0.975,0.975,0.9751928288513655,0.975,0.974996093139553,0.9751928288513655,0.975,0.9749960931395532,0.998125,3.6915550231933594
TabNet,2,4,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.6915550231933594
FT-Transformer (lite),2,4,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.097829341888428
