model,seed,fold,subset,accuracy,balanced_accuracy,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted,roc_auc,time_sec
TabNet,2,1,train,0.9330708661417323,0.9409301737130153,0.9176368494513877,0.9409301737130153,0.9276557812057998,0.9380440887175241,0.9330708661417323,0.9339354719244046,0.9699964758288538,748.0391135215759
TabNet,2,1,test,0.9322834645669291,0.9447788571693453,0.9172844575945468,0.9447788571693453,0.9287521298697271,0.9383501700507176,0.9322834645669291,0.9330278207979464,0.9719450653631867,748.0391135215759
FT-Transformer (lite),2,1,train,0.9862204724409449,0.9858837960602312,0.9839437210703469,0.9858837960602312,0.9849009157751522,0.9862840586705544,0.9862204724409449,0.9862410322133319,0.9983148113826421,857.6987633705139
FT-Transformer (lite),2,1,test,0.9543307086614173,0.9484739522286456,0.952798851483062,0.9484739522286456,0.9505910196784623,0.9542287770572064,0.9543307086614173,0.9542371864249547,0.9845658931004202,857.6987633705139
IGTD-inspired,2,1,train,0.871259842519685,0.8298552565257626,0.8835109520670811,0.8298552565257626,0.8476452884271636,0.8752444559611975,0.871259842519685,0.8655340563060664,0.9752890888335837,99.04806566238403
IGTD-inspired,2,1,test,0.8141732283464567,0.7569051261166404,0.8253494709920842,0.7569051261166404,0.7762677880197165,0.8195897135418462,0.8141732283464567,0.8041600490712562,0.9382713210059634,99.04806566238403
Naive Reshape,2,1,train,0.8996062992125984,0.8661944158013465,0.9184984949285706,0.8661944158013465,0.8849780123880201,0.9057171026832979,0.8996062992125984,0.8963663731555674,0.9879017539200946,128.5093400478363
Naive Reshape,2,1,test,0.8535433070866142,0.8090404010303885,0.8699987319778986,0.8090404010303885,0.829819009898325,0.8591145689939981,0.8535433070866142,0.8478324434018292,0.9662304284887493,128.5093400478363
XGBoost,2,2,train,0.9996062992125985,0.9997470915528579,0.9994562262098966,0.9997470915528579,0.9996013889426738,0.9996069414651063,0.9996062992125985,0.9996063852007657,0.9999997552680396,0.7814955711364746
XGBoost,2,2,test,0.9511811023622048,0.9546069570837372,0.9381551419550269,0.9546069570837372,0.9456685996933049,0.9536149777657674,0.9511811023622048,0.9516950128393243,0.991607341940495,0.7814955711364746
LightGBM,2,2,train,0.9996062992125985,0.9997470915528579,0.9994562262098966,0.9997470915528579,0.9996013889426738,0.9996069414651063,0.9996062992125985,0.9996063852007657,0.9999997552680399,6.477552890777588
LightGBM,2,2,test,0.9511811023622048,0.9557898385297766,0.938281001097384,0.9557898385297766,0.9462526475211034,0.9536996176391259,0.9511811023622048,0.9516635358968909,0.991771580967529,6.477552890777588
CatBoost,2,2,train,0.9996062992125985,0.9994553376906318,0.9997472832954258,0.9994553376906318,0.9996010399008677,0.9996065976968953,0.9996062992125985,0.9996062129049844,0.9999997552680396,1.1105597019195557
CatBoost,2,2,test,0.9543307086614173,0.9542757294305281,0.9439934083212386,0.9542757294305281,0.9488690749203346,0.9552800332560026,0.9543307086614173,0.9545502581444109,0.9941284666710906,1.1105597019195557
TabNet,2,2,train,0.7811023622047244,0.8032858018287126,0.7863817765337463,0.8032858018287126,0.786646607272746,0.8118583073036137,0.7811023622047244,0.7884884743347904,0.9120745137669433,241.38905429840088
TabNet,2,2,test,0.7732283464566929,0.8041545485817932,0.7821248559907833,0.8041545485817932,0.7810853912102905,0.8132460017598607,0.7732283464566929,0.7809936962068393,0.9066716564409748,241.38905429840088
FT-Transformer (lite),2,2,train,0.9586614173228346,0.9638006635940445,0.9485103272339351,0.9638006635940445,0.9554631173251938,0.9608172167492328,0.9586614173228346,0.9590774525457468,0.9937370893847576,759.4721610546112
FT-Transformer (lite),2,2,test,0.9196850393700787,0.9215365731619601,0.9001668632607546,0.9215365731619601,0.9093977311217314,0.9243984917500523,0.9196850393700787,0.9206173391449589,0.975932111613142,759.4721610546112
IGTD-inspired,2,2,train,0.9078740157480315,0.8995767678891197,0.8937147526575692,0.8995767678891197,0.8965560636385318,0.9086476784405688,0.9078740157480315,0.9081721886565634,0.9834835576854163,109.45241832733154
IGTD-inspired,2,2,test,0.84251968503937,0.8227475998373831,0.8198154985579,0.8227475998373831,0.8196652488132874,0.8436095994802463,0.84251968503937,0.841891472306662,0.9618245779876725,109.45241832733154
Naive Reshape,2,2,train,0.9094488188976378,0.9184657472863355,0.8909785104352088,0.9184657472863355,0.9013091368136209,0.9185133887518762,0.9094488188976378,0.9107240324289456,0.9884026953612687,93.38219833374023
Naive Reshape,2,2,test,0.8645669291338582,0.8663463843804401,0.8456632130193281,0.8663463843804401,0.8471307256185563,0.8850153311632947,0.8645669291338582,0.8672202156403546,0.9703599942201855,93.38219833374023
XGBoost,2,3,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2143142223358154
XGBoost,2,3,test,0.9559055118110236,0.9540599493385872,0.945737912519312,0.9540599493385872,0.9494503304091295,0.9573775764352684,0.9559055118110236,0.9562654519284608,0.9918346199953786,1.2143142223358154
LightGBM,2,3,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.833885669708252
LightGBM,2,3,test,0.952755905511811,0.9532226287644244,0.9416464392168894,0.9532226287644244,0.9469476308345949,0.9544064945442904,0.952755905511811,0.9531365941654079,0.9906092746655567,2.833885669708252
CatBoost,2,3,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1082746982574463
CatBoost,2,3,test,0.9464566929133859,0.9444793653771982,0.9350103594876762,0.9444793653771982,0.9393619638189925,0.9479004637457129,0.9464566929133859,0.9468380498202087,0.9942770116573486,1.1082746982574463
TabNet,2,3,train,0.9244094488188976,0.9306788379229456,0.9069321488102964,0.9306788379229456,0.9169175332519296,0.9307287466776779,0.9244094488188976,0.9256848455565063,0.9748138528292403,741.3786318302155
TabNet,2,3,test,0.9291338582677166,0.9333539210474195,0.9147318773231942,0.9333539210474195,0.9218994948574263,0.9357367917153732,0.9291338582677166,0.9305072731755559,0.9672446220302469,741.3786318302155
FT-Transformer (lite),2,3,train,0.9641732283464567,0.957434250984793,0.9653740929297788,0.957434250984793,0.9607966157150379,0.964259338076925,0.9641732283464567,0.9637474693018746,0.9971162996710499,774.8611629009247
FT-Transformer (lite),2,3,test,0.9086614173228347,0.8992317394794176,0.8993503944832947,0.8992317394794176,0.8990978332003259,0.9080087243464785,0.9086614173228347,0.908195184640887,0.9758691869933468,774.8611629009247
IGTD-inspired,2,3,train,0.8673228346456693,0.8329930545427566,0.8642679567450834,0.8329930545427566,0.838663959993054,0.8705679039846255,0.8673228346456693,0.8613749217508548,0.9676893686670577,104.89444231987
IGTD-inspired,2,3,test,0.7937007874015748,0.7458467544380857,0.7840822577962205,0.7458467544380857,0.7461513754100993,0.7963886031400487,0.7937007874015748,0.7808049120331154,0.9288890483873159,104.89444231987
Naive Reshape,2,3,train,0.9271653543307087,0.9292059747852474,0.9120494234000862,0.9292059747852474,0.9193866298284337,0.9313311740174687,0.9271653543307087,0.928092087367365,0.9895439156151825,81.4637062549591
Naive Reshape,2,3,test,0.8803149606299212,0.8820321376822925,0.865200095971241,0.8820321376822925,0.8716023863008289,0.8864183630781101,0.8803149606299212,0.8815809623721491,0.972875525623663,81.4637062549591
XGBoost,2,4,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6641957759857178
XGBoost,2,4,test,0.9496062992125984,0.9547510710823405,0.9387655569180028,0.9547510710823405,0.9461313909340611,0.9514087236865326,0.9496062992125984,0.9498896985969143,0.992510012331428,0.6641957759857178
LightGBM,2,4,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3594801425933838
LightGBM,2,4,test,0.9417322834645669,0.9508691142592071,0.9284375385374276,0.9508691142592071,0.9381921593295579,0.94565827995141,0.9417322834645669,0.9422611132408106,0.99102836383082,1.3594801425933838
CatBoost,2,4,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0919451713562012
CatBoost,2,4,test,0.9606299212598425,0.9630046595990868,0.9524631977478567,0.9630046595990868,0.9574855252274608,0.961383108512609,0.9606299212598425,0.9607635646040522,0.9933169507487944,1.0919451713562012
