model,seed,fold,subset,accuracy,balanced_accuracy,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted,roc_auc,time_sec
LightGBM,0,3,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0128962993621826
LightGBM,0,3,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0128962993621826
CatBoost,0,3,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.41155242919921875
CatBoost,0,3,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.41155242919921875
TabNet,0,3,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0635669231414795
TabNet,0,3,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0635669231414795
FT-Transformer (lite),0,3,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.97050404548645
FT-Transformer (lite),0,3,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.97050404548645
IGTD-inspired,0,3,train,0.9,0.9,0.9070093610359112,0.9,0.8969885437590519,0.9070093610359111,0.9,0.896988543759052,0.9927083333333333,0.6794834136962891
IGTD-inspired,0,3,test,0.9666666666666667,0.9666666666666667,0.9696969696969697,0.9666666666666667,0.9665831244778613,0.9696969696969696,0.9666666666666667,0.9665831244778613,1.0,0.6794834136962891
Naive Reshape,0,3,train,0.8916666666666667,0.8916666666666666,0.9059101654846335,0.8916666666666666,0.8869055668244309,0.9059101654846337,0.8916666666666667,0.8869055668244309,0.9954166666666667,1.0329580307006836
Naive Reshape,0,3,test,0.9666666666666667,0.9666666666666667,0.9696969696969697,0.9666666666666667,0.9665831244778613,0.9696969696969696,0.9666666666666667,0.9665831244778613,1.0,1.0329580307006836
AG-T2I-step_row,0,3,train,0.975,0.975,0.975609756097561,0.975,0.9749920861031972,,,,,22.076083660125732
AG-T2I-step_row,0,3,test,1.0,1.0,1.0,1.0,1.0,,,,1.0,22.076083660125732
AG-T2I-packed,0,3,train,0.9833333333333333,0.9833333333333334,0.9835365853658536,0.9833333333333334,0.9833320310465177,,,,,22.482767581939697
AG-T2I-packed,0,3,test,1.0,1.0,1.0,1.0,1.0,,,,1.0,22.482767581939697
AG-T2I-packed_T,0,3,train,0.9833333333333333,0.9833333333333334,0.9835365853658536,0.9833333333333334,0.9833320310465177,,,,,22.52935791015625
AG-T2I-packed_T,0,3,test,1.0,1.0,1.0,1.0,1.0,,,,1.0,22.52935791015625
AG-T2I-step_sparse,0,3,train,0.9916666666666667,0.9916666666666667,0.991869918699187,0.9916666666666667,0.991665364379851,,,,,22.518800497055054
AG-T2I-step_sparse,0,3,test,1.0,1.0,1.0,1.0,1.0,,,,1.0,22.518800497055054
AG-T2I-attention_map,0,3,train,1.0,1.0,1.0,1.0,1.0,,,,,21.534587860107422
AG-T2I-attention_map,0,3,test,1.0,1.0,1.0,1.0,1.0,,,,1.0,21.534587860107422
XGBoost,0,4,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.024567127227783203
XGBoost,0,4,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.024567127227783203
LightGBM,0,4,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4332313537597656
LightGBM,0,4,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4332313537597656
CatBoost,0,4,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14180421829223633
CatBoost,0,4,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14180421829223633
TabNet,0,4,train,0.975,0.975,0.9751928288513655,0.975,0.974996093139553,0.9751928288513655,0.975,0.9749960931395532,0.9986458333333333,2.7331347465515137
TabNet,0,4,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.7331347465515137
FT-Transformer (lite),0,4,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.033654689788818
FT-Transformer (lite),0,4,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.033654689788818
IGTD-inspired,0,4,train,0.9666666666666667,0.9666666666666667,0.9666562434855117,0.9666666666666667,0.9665598791477835,0.9666562434855118,0.9666666666666667,0.9665598791477836,0.9988541666666667,0.5464568138122559
IGTD-inspired,0,4,test,0.9,0.9,0.9074074074074074,0.9,0.8995215311004784,0.9074074074074073,0.9,0.8995215311004785,0.9833333333333334,0.5464568138122559
Naive Reshape,0,4,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998958333333334,0.8743672370910645
Naive Reshape,0,4,test,0.9,0.9,0.9074074074074074,0.9,0.8995215311004784,0.9074074074074073,0.9,0.8995215311004785,0.995,0.8743672370910645
AG-T2I-step_row,0,4,train,0.975,0.975,0.975609756097561,0.975,0.9749920861031972,,,,,22.87193775177002
AG-T2I-step_row,0,4,test,1.0,1.0,1.0,1.0,1.0,,,,1.0,22.87193775177002
AG-T2I-packed,0,4,train,0.9833333333333333,0.9833333333333334,0.9835365853658536,0.9833333333333334,0.9833320310465177,,,,,23.395652770996094
AG-T2I-packed,0,4,test,1.0,1.0,1.0,1.0,1.0,,,,1.0,23.395652770996094
AG-T2I-packed_T,0,4,train,0.9833333333333333,0.9833333333333334,0.9835365853658536,0.9833333333333334,0.9833320310465177,,,,,22.87518000602722
AG-T2I-packed_T,0,4,test,1.0,1.0,1.0,1.0,1.0,,,,1.0,22.87518000602722
AG-T2I-step_sparse,0,4,train,1.0,1.0,1.0,1.0,1.0,,,,,22.858288288116455
AG-T2I-step_sparse,0,4,test,1.0,1.0,1.0,1.0,1.0,,,,1.0,22.858288288116455
AG-T2I-attention_map,0,4,train,0.9916666666666667,0.9916666666666667,0.991869918699187,0.9916666666666667,0.991665364379851,,,,,22.364537239074707
AG-T2I-attention_map,0,4,test,1.0,1.0,1.0,1.0,1.0,,,,1.0,22.364537239074707
XGBoost,1,0,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03399801254272461
XGBoost,1,0,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03399801254272461
LightGBM,1,0,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4460301399230957
LightGBM,1,0,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4460301399230957
CatBoost,1,0,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2884864807128906
